csv_code,baseline_auc,permuted_auc,auc_drop,baseline_accuracy,permuted_accuracy,accuracy_drop,ref_id,variable,survey_year,feature_group,question
C0783700,0.9493346097109319,0.9493424562945294,-7.846583597537204e-06,0.8884397736459175,0.8884397736459175,0.0,C07837.00,MS880834,1988,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD HANGS AROUND WITH KIDS WHO GET INTO
Y2877500,0.9493346097109319,0.9493424562945294,-7.846583597537204e-06,0.8884397736459175,0.8884397736459175,0.0,Y28775.00,Q13-3E.03~000019,2012,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD HAS STRONG TEMPER AND LOSES IT
C2740000,0.9493346097109319,0.9493424562945294,-7.846583597537204e-06,0.8884397736459175,0.8876313662085691,0.0008084074373484462,C27400.00,BPI-28,2002,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD HANGS AROUND WITH KIDS WHO GET INTO
Y0673500,0.9493346097109319,0.9493450718223952,-1.046211146338294e-05,0.8884397736459175,0.8876313662085691,0.0008084074373484462,Y06735.00,YASR-66E,1996,prior delinquency/contact,YA SELF-REPORT: NUMBER OF TIMES REFERRED TO COURT-RELATED
Y3586503,0.9493346097109319,0.9493450718223952,-1.046211146338294e-05,0.8884397736459175,0.8884397736459175,0.0,Y35865.03,Q13-3A.03~000004,2016,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD CHEATS OR TELLS LIES
C3370000,0.9493346097109319,0.9493450718223952,-1.046211146338294e-05,0.8884397736459175,0.8884397736459175,0.0,C33700.00,CSAS056B,2006,substance/risk behavior,CHILD SELF-ADMIN: CHILD'S AGE WHEN FIRST DRANK ALCOHOL
C6053700,0.9493346097109319,0.9493450718223952,-1.046211146338294e-05,0.8884397736459175,0.8884397736459175,0.0,C60537.00,ANTIP2016,2016,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: ANTISOCIAL PERCENTILE SCORE - ALL CHILDREN
C0576706,0.9493346097109319,0.9493450718223952,-1.046211146338294e-05,0.8884397736459175,0.8884397736459175,0.0,C05767.06,BPEXTZ1986,1986,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: EXTERNAL STANDARD SCORE TRICHOTOMOUS ITEMS
C0112600,0.9493346097109319,0.949347687350261,-1.3077639329117652e-05,0.8884397736459175,0.8884397736459175,0.0,C01126.00,NHCHLD1986,1986,family/home,NUMBER OF MEMBERS UNDER 18 IN HH OF MOTHER
C1794500,0.9493346097109319,0.949347687350261,-1.3077639329117652e-05,0.8884397736459175,0.8884397736459175,0.0,C17945.00,ANTI1998,1998,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: ANTISOCIAL RAW SCORE
C3873900,0.9493346097109319,0.949347687350261,-1.3077639329117652e-05,0.8884397736459175,0.8884397736459175,0.0,C38739.00,CSAS057B,2008,substance/risk behavior,CHILD SELF-ADMIN: CHILD'S AGE WHEN FIRST DRANK ALCOHOL MORE THAN
Y3588803,0.9493346097109319,0.949347687350261,-1.3077639329117652e-05,0.8884397736459175,0.8884397736459175,0.0,Y35888.03,Q13-3F.02~000028,2016,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD HANGS AROUND WITH KIDS WHO GET INTO
C3012800,0.9493346097109319,0.949347687350261,-1.3077639329117652e-05,0.8884397736459175,0.8868229587712207,0.0016168148746967814,C30128.00,BPI-31,2004,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD IS DISOBEDIENT AT SCHOOL
Y0380500,0.9493346097109319,0.949347687350261,-1.3077639329117652e-05,0.8884397736459175,0.8884397736459175,0.0,Y03805.00,YASR-69B,1994,socioeconomic/work,YA SELF-REPORT: WAS VOLUNTEER WORK COURT ORDERED?
C5121900,0.9493346097109319,0.949347687350261,-1.3077639329117652e-05,0.8884397736459175,0.8884397736459175,0.0,C51219.00,CSAS056B,2010,substance/risk behavior,CHILD SELF-ADMIN: CHILD'S AGE WHEN FIRST DRANK ALCOHOL
C1366200,0.9493346097109319,0.949347687350261,-1.3077639329117652e-05,0.8884397736459175,0.8884397736459175,0.0,C13662.00,CS942517,1994,prior delinquency/contact,CHILD SELF-ADMIN: HOW OFTEN IN LAST YEAR HURT SOMEONE BAD ENOUGH TO
Y3030900,0.9493346097109319,0.949347687350261,-1.3077639329117652e-05,0.8884397736459175,0.8884397736459175,0.0,Y30309.00,Q4-5AA,2014,school/achievement,HAS R EVER SEEN A STUDENT CARRY A WEAPON ON SCHOOL PROPERTY
C0993800,0.9493346097109319,0.9493503028781268,-1.5693167194963387e-05,0.8884397736459175,0.8884397736459175,0.0,C09938.00,ANTI1990,1990,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: ANTISOCIAL RAW SCORE
C3946100,0.9493346097109319,0.9493503028781268,-1.5693167194963387e-05,0.8884397736459175,0.8884397736459175,0.0,C39461.00,MS-BPI-06,2008,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD ARGUES TOO MUCH
C3105300,0.9493346097109319,0.9493503028781268,-1.5693167194963387e-05,0.8884397736459175,0.8884397736459175,0.0,C31053.00,ANTIPX2006,2006,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: ANTISOCIAL PERCENTILE SCORE - SAME SEX
C1560200,0.9493346097109319,0.9493529184059927,-1.830869506080912e-05,0.8884397736459175,0.8884397736459175,0.0,C15602.00,ANTIZ1996,1996,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: ANTISOCIAL STANDARD SCORE - ALL CHILDREN
Y3247800,0.9493346097109319,0.9493529184059927,-1.830869506080912e-05,0.8884397736459175,0.8884397736459175,0.0,Y32478.00,Q13-3E.02~000019,2014,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD HAS STRONG TEMPER AND LOSES IT
C1196200,0.9493346097109319,0.9493529184059927,-1.830869506080912e-05,0.8884397736459175,0.8884397736459175,0.0,C11962.00,ANTIPX1992,1992,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: ANTISOCIAL PERCENTILE SCORE - SAME SEX
C1910300,0.9493346097109319,0.9493529184059927,-1.830869506080912e-05,0.8884397736459175,0.8884397736459175,0.0,C19103.00,CS98005A,1998,family/home,CHILD SELF-ADMIN: HOW MUCH SAY IN RULES ABOUT WATCHING TV
Y1667300,0.9493346097109319,0.9493529184059927,-1.830869506080912e-05,0.8884397736459175,0.8884397736459175,0.0,Y16673.00,YASR-60C,2004,prior delinquency/contact,HOW MANY TIMES IN LAST YEAR R HURT SOMEONE BADLY ENOUGH TO NEED
C0944600,0.9493346097109319,0.9493555339338585,-2.0924222926654856e-05,0.8884397736459175,0.8884397736459175,0.0,C09446.00,CS906657,1990,substance/risk behavior,CHILD SELF-ADMINISTERED: HAVE R DRUNK ALCOHOL IN THE PAST 3 MONTHS
C0944500,0.9493346097109319,0.9493555339338585,-2.0924222926654856e-05,0.8884397736459175,0.8884397736459175,0.0,C09445.00,CS906655,1990,substance/risk behavior,CHILD SELF-ADMINISTERED: HAVE YOU EVER DRUNK ALCOHOL
C3040300,0.9493346097109319,0.9493555339338585,-2.0924222926654856e-05,0.8884397736459175,0.889248181083266,-0.0008084074373484462,C30403.00,CSAS024A,2004,peer/neighborhood,CHILD SELF-ADMIN: HAS CHILD EVER SEEN STUDENT CARRY A WEAPON ON
Y2257500,0.9493346097109319,0.9493555339338585,-2.0924222926654856e-05,0.8884397736459175,0.8884397736459175,0.0,Y22575.00,YASR-61B,2008,school/achievement,IN LAST YEAR R EVER GOTTEN INTO A PHYSICAL FIGHT AT SCHOOL OR WORK
C1196900,0.9493346097109319,0.9493555339338585,-2.0924222926654856e-05,0.8884397736459175,0.889248181083266,-0.0008084074373484462,C11969.00,ANTIZX1992,1992,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: ANTISOCIAL STANDARD SCORE - SAME SEX
Y0671400,0.9493346097109319,0.9493555339338585,-2.0924222926654856e-05,0.8884397736459175,0.8884397736459175,0.0,Y06714.00,YASR-65A~000005,1996,prior delinquency/contact,YA SELF-REPORT: EVER CONVICTED OF DESTRUCTION OF PROPERTY?
C3105500,0.9493346097109319,0.9493581494617244,-2.353975079250059e-05,0.8884397736459175,0.8884397736459175,0.0,C31055.00,ANTIZX2006,2006,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: ANTISOCIAL STANDARD SCORE - SAME SEX
Y3246704,0.9493346097109319,0.9493581494617244,-2.353975079250059e-05,0.8884397736459175,0.8884397736459175,0.0,Y32467.04,Q13-3C.03~000011,2014,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD DOES NOT SEEM TO FEEL SORRY AFTER
Y2609800,0.9493346097109319,0.9493581494617244,-2.353975079250059e-05,0.8884397736459175,0.8884397736459175,0.0,Y26098.00,YASR-66,2010,prior delinquency/contact,EVER/SINCE DATE OF LAST INTERVIEW R BEEN SENTENCED TO A CORRECTIONS
Y3248901,0.9493346097109319,0.9493581494617244,-2.353975079250059e-05,0.8884397736459175,0.8884397736459175,0.0,Y32489.01,Q13-3G.01~000026,2014,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD IS DISOBEDIENT AT SCHOOL
C1592100,0.9493346097109319,0.9493581494617244,-2.353975079250059e-05,0.8884397736459175,0.8884397736459175,0.0,C15921.00,CS960935,1996,substance/risk behavior,CHILD SELF-ADMIN: CHILD'S AGE WHEN FIRST DRANK ALCOHOL
C0944800,0.9493346097109319,0.9493607649895902,-2.6155278658346326e-05,0.8884397736459175,0.889248181083266,-0.0008084074373484462,C09448.00,CS906661,1990,substance/risk behavior,CHILD SELF-ADMINISTERED: HAVE YOU EVER USED MARIJUANA
C1796600,0.9493346097109319,0.9493607649895902,-2.6155278658346326e-05,0.8884397736459175,0.8884397736459175,0.0,C17966.00,ANTIPX1998,1998,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: ANTISOCIAL PERCENTILE SCORE - SAME SEX
C0795200,0.9493346097109319,0.9493607649895902,-2.6155278658346326e-05,0.8884397736459175,0.8884397736459175,0.0,C07952.00,ANTIZ1988,1988,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: ANTISOCIAL STANDARD SCORE - ALL CHILDREN
C1558800,0.9493346097109319,0.9493607649895902,-2.6155278658346326e-05,0.8884397736459175,0.8884397736459175,0.0,C15588.00,ANTI1996,1996,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: ANTISOCIAL RAW SCORE
C5192800,0.9493346097109319,0.9493633805174561,-2.877080652419206e-05,0.8884397736459175,0.889248181083266,-0.0008084074373484462,C51928.00,MS-BPI-31,2010,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD IS DISOBEDIENT AT SCHOOL
C0942400,0.9493346097109319,0.9493633805174561,-2.877080652419206e-05,0.8884397736459175,0.8884397736459175,0.0,C09424.00,CS906613,1990,prior delinquency/contact,CHILD SELF-ADMINISTERED: HURT SOMEONE BAD ENOUGH TO NEED A DOCTOR
C1637900,0.9493346097109319,0.9493633805174561,-2.877080652419206e-05,0.8884397736459175,0.8884397736459175,0.0,C16379.00,MS961459,1996,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD HAS STRONG TEMPER AND LOSES IT
Y3246703,0.9493346097109319,0.9493633805174561,-2.877080652419206e-05,0.8884397736459175,0.8884397736459175,0.0,Y32467.03,Q13-3C.03~000010,2014,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD IS DISOBEDIENT AT HOME
Y3587004,0.9493346097109319,0.9493659960453219,-3.1386334390037796e-05,0.8884397736459175,0.8876313662085691,0.0008084074373484462,Y35870.04,Q13-3C.02~000011,2016,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD DOES NOT SEEM TO FEEL SORRY AFTER
Y3248403,0.9493346097109319,0.9493659960453219,-3.1386334390037796e-05,0.8884397736459175,0.8884397736459175,0.0,Y32484.03,Q13-3F.02~000028,2014,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD HANGS AROUND WITH KIDS WHO GET INTO
Y1739100,0.9493346097109319,0.9493659960453219,-3.1386334390037796e-05,0.8884397736459175,0.8884397736459175,0.0,Y17391.00,Q4-5AA,2006,school/achievement,HAS R EVER SEEN A STUDENT CARRY A WEAPON ON SCHOOL PROPERTY
C2737600,0.9493346097109319,0.9493659960453219,-3.1386334390037796e-05,0.8884397736459175,0.8884397736459175,0.0,C27376.00,BPI-04,2002,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD CHEATS OR TELLS LIES
C3105200,0.9493346097109319,0.9493686115731877,-3.400186225588353e-05,0.8884397736459175,0.8884397736459175,0.0,C31052.00,ANTI2006,2006,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: ANTISOCIAL RAW SCORE
Y1177300,0.9493346097109319,0.9493686115731877,-3.400186225588353e-05,0.8884397736459175,0.889248181083266,-0.0008084074373484462,Y11773.00,YASR-69B,2000,socioeconomic/work,WAS ANY OF VOLUNTEER WORK R HAS DONE COURT ORDERED?
C1504700,0.9493346097109319,0.9493686115731877,-3.400186225588353e-05,0.8884397736459175,0.889248181083266,-0.0008084074373484462,C15047.00,ANTIZX1994,1994,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: ANTISOCIAL STANDARD SCORE - SAME SEX
Y2875505,0.9493346097109319,0.9493686115731877,-3.400186225588353e-05,0.8884397736459175,0.8884397736459175,0.0,Y28755.05,Q13-3A.01~000006,2012,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD ARGUES TOO MUCH
C0576704,0.9493346097109319,0.9493686115731877,-3.400186225588353e-05,0.8884397736459175,0.8884397736459175,0.0,C05767.04,BPEXTR1986,1986,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: EXTERNAL SCORE TRICHOTOMOUS ITEMS
Y1255600,0.9493346097109319,0.9493686115731877,-3.400186225588353e-05,0.8884397736459175,0.8900565885206144,-0.0016168148746968924,Y12556.00,Q4-5AB,2002,school/achievement,IN LAST SCHOOL YEAR HOW OFTEN HAS R SEEN A STUDENT CARRY A WEAPON
C0732800,0.9493346097109319,0.9493686115731877,-3.400186225588353e-05,0.8884397736459175,0.8876313662085691,0.0008084074373484462,C07328.00,CS884246,1988,substance/risk behavior,CHILD SELF-ADMINISTERED: HAVE YOU EVER DRUNK ALCOHOL
C2496500,0.9493346097109319,0.9493686115731877,-3.400186225588353e-05,0.8884397736459175,0.8884397736459175,0.0,C24965.00,BPMIS22000,2000,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: EXTERNAL RAW SCORE TRICHOTOMOUS ITEMS -
Y3247700,0.9493346097109319,0.9493686115731877,-3.400186225588353e-05,0.8884397736459175,0.8876313662085691,0.0008084074373484462,Y32477.00,Q13-3E.01~000019,2014,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD HAS STRONG TEMPER AND LOSES IT
Y0671600,0.9493346097109319,0.9493712271010535,-3.661739012161824e-05,0.8884397736459175,0.8884397736459175,0.0,Y06716.00,YASR-65A~000007,1996,substance/risk behavior,YA SELF-REPORT: EVER CONVICTED OF POSSESSION OF MARIJUANA OR
C5531900,0.9493346097109319,0.9493712271010535,-3.661739012161824e-05,0.8884397736459175,0.8884397736459175,0.0,C55319.00,ANTIZ2012,2012,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: ANTISOCIAL STANDARD SCORE - ALL CHILDREN
C1183000,0.9493346097109319,0.9493712271010535,-3.661739012161824e-05,0.8884397736459175,0.8884397736459175,0.0,C11830.00,MS921341,1992,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD IS DISOBEDIENT AT HOME
C3105000,0.9493346097109319,0.9493712271010535,-3.661739012161824e-05,0.8884397736459175,0.8884397736459175,0.0,C31050.00,BPEXTZ2006,2006,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: EXTERNAL STANDARD SCORE TRICHOTOMOUS ITEMS
C1562700,0.9493346097109319,0.9493712271010535,-3.661739012161824e-05,0.8884397736459175,0.8884397736459175,0.0,C15627.00,BPEXTZ1996,1996,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: EXTERNAL STANDARD SCORE TRICHOTOMOUS ITEMS
Y0379700,0.9493346097109319,0.9493712271010535,-3.661739012161824e-05,0.8884397736459175,0.8876313662085691,0.0008084074373484462,Y03797.00,YASR-66D,1994,prior delinquency/contact,YASR: EVER BEEN REFERRED TO COURT-RELATED COUNSELING BY
C3420000,0.9493346097109319,0.9493738426289193,-3.923291798746398e-05,0.8884397736459175,0.8900565885206144,-0.0016168148746968924,C34200.00,MS-BPI-04,2006,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD CHEATS OR TELLS LIES
C1798400,0.9493346097109319,0.9493738426289193,-3.923291798746398e-05,0.8884397736459175,0.8884397736459175,0.0,C17984.00,BPEXTZ1998,1998,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: EXTERNAL STANDARD SCORE TRICHOTOMOUS ITEMS
Y1940900,0.9493346097109319,0.9493738426289193,-3.923291798746398e-05,0.8884397736459175,0.889248181083266,-0.0008084074373484462,Y19409.00,YASR-60F,2006,school/achievement,HOW MANY TIMES IN LAST YEAR R DAMAGED SCHOOL PROPERTY ON PURPOSE
C0007000,0.9493346097109319,0.9493738426289193,-3.923291798746398e-05,0.8884397736459175,0.8884397736459175,0.0,C00070.00,MAGEBIR,XRND,background,AGE OF MOTHER AT BIRTH OF CHILD
C1503300,0.9493346097109319,0.9493764581567852,-4.184844585330971e-05,0.8884397736459175,0.8884397736459175,0.0,C15033.00,ANTIZ1994,1994,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: ANTISOCIAL STANDARD SCORE - ALL CHILDREN
Y1176807,0.9493346097109319,0.9493764581567852,-4.184844585330971e-05,0.8884397736459175,0.8884397736459175,0.0,Y11768.07,YASR-65A~000008,2000,substance/risk behavior,CHARGES R MOST RECENTLY CONVICTED OF - SELLING OF MARIJUANA OR
Y2878501,0.9493346097109319,0.9493764581567852,-4.184844585330971e-05,0.8884397736459175,0.8884397736459175,0.0,Y28785.01,Q13-3G.01~000026,2012,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD IS DISOBEDIENT AT SCHOOL
C6032400,0.9493346097109319,0.949379073684651,-4.446397371915545e-05,0.8884397736459175,0.8876313662085691,0.0008084074373484462,C60324.00,MS-BPI-11,2014,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD DOES NOT SEEM TO FEEL SORRY AFTER
Y1669300,0.9493346097109319,0.949379073684651,-4.446397371915545e-05,0.8884397736459175,0.8884397736459175,0.0,Y16693.00,YASR-69B,2004,socioeconomic/work,WAS ANY OF VOLUNTEER WORK R HAS DONE COURT ORDERED?
C5192400,0.9493346097109319,0.949379073684651,-4.446397371915545e-05,0.8884397736459175,0.889248181083266,-0.0008084074373484462,C51924.00,MS-BPI-28,2010,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD HANGS AROUND WITH KIDS WHO GET INTO
C1795900,0.9493346097109319,0.949379073684651,-4.446397371915545e-05,0.8884397736459175,0.889248181083266,-0.0008084074373484462,C17959.00,ANTIZ1998,1998,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: ANTISOCIAL STANDARD SCORE - ALL CHILDREN
Y3586403,0.9493346097109319,0.949379073684651,-4.446397371915545e-05,0.8884397736459175,0.8884397736459175,0.0,Y35864.03,Q13-3A.02~000004,2016,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD CHEATS OR TELLS LIES
Y0968500,0.9493346097109319,0.9493816892125169,-4.707950158500118e-05,0.8884397736459175,0.8884397736459175,0.0,Y09685.00,YASR-65A~000002,1998,prior delinquency/contact,YA SELF-REPORT: EVER CONVICTED OF ROBBERY?
Y0672800,0.9493346097109319,0.9493816892125169,-4.707950158500118e-05,0.8884397736459175,0.8884397736459175,0.0,Y06728.00,YASR-66,1996,prior delinquency/contact,YASR: EVER BEEN SENTENCED TO A CORRECTIONS INSTITUTION/JAIL/REFORM
C2525100,0.9493346097109319,0.9493816892125169,-4.707950158500118e-05,0.8884397736459175,0.8876313662085691,0.0008084074373484462,C25251.00,BPEXTR2002,2002,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: EXTERNAL SCORE TRICHOTOMOUS ITEMS
C3987500,0.9493346097109319,0.9493816892125169,-4.707950158500118e-05,0.8884397736459175,0.8876313662085691,0.0008084074373484462,C39875.00,ANTI2010,2010,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: ANTISOCIAL RAW SCORE
Y2959900,0.9493346097109319,0.9493816892125169,-4.707950158500118e-05,0.8884397736459175,0.8884397736459175,0.0,Y29599.00,YASR-66,2012,prior delinquency/contact,EVER/SINCE DATE OF LAST INTERVIEW R BEEN SENTENCED TO A CORRECTIONS
Y0378600,0.9493346097109319,0.9493816892125169,-4.707950158500118e-05,0.8884397736459175,0.8884397736459175,0.0,Y03786.00,YASR-65B,1994,prior delinquency/contact,YA SELF-REPORT: EVER BEEN CONVICTED OF ANYTHING IN ADULT COURT?
C0732900,0.9493346097109319,0.9493843047403827,-4.969502945084692e-05,0.8884397736459175,0.8884397736459175,0.0,C07329.00,CS884247,1988,substance/risk behavior,CHILD SELF-ADMINISTERED: HAVE R DRUNK ALCOHOL IN PAST 3 MONTHS
C6053900,0.9493346097109319,0.9493843047403827,-4.969502945084692e-05,0.8884397736459175,0.889248181083266,-0.0008084074373484462,C60539.00,ANTIZ2016,2016,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: ANTISOCIAL STANDARD SCORE - ALL CHILDREN
C1434800,0.9493346097109319,0.9493869202682486,-5.231055731669265e-05,0.8884397736459175,0.8884397736459175,0.0,C14348.00,MS941429,1994,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD CHEATS OR TELLS LIES
C3924800,0.9493346097109319,0.9493869202682486,-5.231055731669265e-05,0.8884397736459175,0.8884397736459175,0.0,C39248.00,MS-HOME-D02F,2008,family/home,HOME PART D (10-14 YRS): HOW OFTEN CHILD EXPECTED TO HELP MANAGE
C5967900,0.9493346097109319,0.9493895357961144,-5.492608518253839e-05,0.8884397736459175,0.8876313662085691,0.0008084074373484462,C59679.00,CSAS040E,2014,school/achievement,CHILD SELF-ADMIN: HOW OFTEN IN LAST YEAR DAMAGED SCHOOL PROPERTY ON
C1182600,0.9493346097109319,0.9493895357961144,-5.492608518253839e-05,0.8884397736459175,0.8884397736459175,0.0,C11826.00,MS921334,1992,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD ARGUES TOO MUCH
C1366500,0.9493346097109319,0.9493895357961144,-5.492608518253839e-05,0.8884397736459175,0.8876313662085691,0.0008084074373484462,C13665.00,CS942523,1994,school/achievement,CHILD SELF-ADMIN: HOW OFTEN IN LAST YEAR DAMAGED SCHOOL PROPERTY ON
Y3247900,0.9493346097109319,0.9493895357961144,-5.492608518253839e-05,0.8884397736459175,0.8884397736459175,0.0,Y32479.00,Q13-3E.03~000019,2014,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD HAS STRONG TEMPER AND LOSES IT
C2525000,0.9493346097109319,0.9493921513239802,-5.754161304838412e-05,0.8884397736459175,0.8876313662085691,0.0008084074373484462,C25250.00,BPMIS22002,2002,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: EXTERNAL RAW SCORE TRICHOTOMOUS ITEMS -
C0985600,0.9493346097109319,0.9493921513239802,-5.754161304838412e-05,0.8884397736459175,0.8884397736459175,0.0,C09856.00,MS901359,1990,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD HAS STRONG TEMPER AND LOSES IT
C2737800,0.9493346097109319,0.9493947668518461,-6.0157140914229856e-05,0.8884397736459175,0.889248181083266,-0.0008084074373484462,C27378.00,BPI-06,2002,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD ARGUES TOO MUCH
C0794500,0.9493346097109319,0.9493947668518461,-6.0157140914229856e-05,0.8884397736459175,0.8884397736459175,0.0,C07945.00,ANTIP1988,1988,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: ANTISOCIAL PERCENTILE SCORE - ALL CHILDREN
C5806900,0.9493346097109319,0.9493973823797118,-6.277266877996457e-05,0.8884397736459175,0.8900565885206144,-0.0016168148746968924,C58069.00,BPEXTR2014,2014,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: EXTERNAL SCORE TRICHOTOMOUS ITEMS
C6100700,0.9493346097109319,0.9493973823797118,-6.277266877996457e-05,0.8884397736459175,0.8884397736459175,0.0,C61007.00,MS-BPI-13,2016,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD IS IMPULSIVE OR ACTS WITHOUT
Y3248303,0.9493346097109319,0.9493973823797118,-6.277266877996457e-05,0.8884397736459175,0.8884397736459175,0.0,Y32483.03,Q13-3F.01~000028,2014,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD HANGS AROUND WITH KIDS WHO GET INTO
C1183100,0.9493346097109319,0.9493999979075777,-6.53881966458103e-05,0.8884397736459175,0.8884397736459175,0.0,C11831.00,MS921343,1992,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD DOES NOT SEEM TO FEEL SORRY AFTER
Y1417600,0.9493346097109319,0.9493999979075777,-6.53881966458103e-05,0.8884397736459175,0.8860145513338723,0.0024252223120452276,Y14176.00,YASR-67,2002,prior delinquency/contact,EVER/SINCE DATE OF LAST INTERVIEW R BEEN ON PROBATION?
C2496600,0.9493346097109319,0.9493999979075777,-6.53881966458103e-05,0.8884397736459175,0.8884397736459175,0.0,C24966.00,BPEXTR2000,2000,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: EXTERNAL SCORE TRICHOTOMOUS ITEMS
C5531300,0.9493346097109319,0.9494026134354435,-6.800372451165604e-05,0.8884397736459175,0.889248181083266,-0.0008084074373484462,C55313.00,BPEXTZ2012,2012,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: EXTERNAL STANDARD SCORE TRICHOTOMOUS ITEMS
Y0672300,0.9493346097109319,0.9494052289633094,-7.061925237750177e-05,0.8884397736459175,0.8884397736459175,0.0,Y06723.00,YASR-65B,1996,prior delinquency/contact,YA SELF-REPORT: EVER BEEN CONVICTED OF ANYTHING IN ADULT COURT?
C1194100,0.9493346097109319,0.9494052289633094,-7.061925237750177e-05,0.8884397736459175,0.8900565885206144,-0.0016168148746968924,C11941.00,ANTI1992,1992,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: ANTISOCIAL RAW SCORE
Y0376900,0.9493346097109319,0.9494078444911752,-7.323478024334751e-05,0.8884397736459175,0.8884397736459175,0.0,Y03769.00,YASR-63,1994,prior delinquency/contact,YA SELF-REPORT: NUMBER OF TIMES BEEN CONVICTED OF SOMETHING
Y1942700,0.9493346097109319,0.9494078444911752,-7.323478024334751e-05,0.8884397736459175,0.8884397736459175,0.0,Y19427.00,YASR-69B,2006,socioeconomic/work,WAS ANY OF VOLUNTEER WORK R HAS DONE COURT ORDERED?
C5527600,0.9493346097109319,0.9494078444911752,-7.323478024334751e-05,0.8884397736459175,0.8860145513338723,0.0024252223120452276,C55276.00,NH6_112012,2012,family/home,# HOUSEHOLD MEMBERS AGED 6 - 11 IN HOUSEHOLD OF MOTHER
C1927400,0.9493346097109319,0.9494078444911752,-7.323478024334751e-05,0.8884397736459175,0.889248181083266,-0.0008084074373484462,C19274.00,CS98040B,1998,prior delinquency/contact,CHILD SELF-ADMIN: HOW OFTEN IN LAST YEAR HURT SOMEONE BAD ENOUGH TO
